id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.29641E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 11:46,"Sarah is correct. McCain was a lousy candidate with lots of bad policy, but the “deadheads” sabotaged his campaign… https://t.co/cOsWKaLlzm",,Twitter for iPhone,12910,46440,FALSE
1.29631E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 4:38,My great honor!!! https://t.co/kh2a5yumef,,Twitter for iPhone,26239,94207,FALSE
1.29629E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 3:17,BUT DIDN’T SHE CALL HIM A RACIST??? DIDN’T SHE SAY HE WAS INCOMPETENT???,,Twitter for iPhone,45026,248513,FALSE
1.29628E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 2:40,"WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?",,Twitter for iPhone,33942,165081,FALSE
1.29627E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 2:33,"HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!",,Twitter for iPhone,61695,298260,FALSE
1.29626E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,20/8/2020 1:26,“I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time b… https://t.co/NO8dD34iq3,,Twitter for iPhone,27344,111603,FALSE
1.29622E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 22:54,"Welcome, Barack and Crooked Hillary. See you on the field of battle! https://t.co/ZrTKXcc6aU",,Twitter for iPhone,75546,208681,FALSE
1.2962E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 21:33,Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!,,Twitter for iPhone,12894,98908,FALSE
1.2961E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 15:20,"Why are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday &amp; Monday, just befor… https://t.co/FiPObqD0jL",,Twitter for iPhone,32565,117473,FALSE
1.29609E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 14:33,Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radi… https://t.co/ocuxEaJWvC,,Twitter for iPhone,83409,302707,FALSE
1.29608E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 14:00,"With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per… https://t.co/qJGKcafcoi",,Twitter for iPhone,37686,142238,FALSE
1.29608E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 13:38,"IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!",,Twitter for iPhone,136044,592695,FALSE
1.29594E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 4:40,“Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign… https://t.co/zvwFntUNe0,,Twitter for iPhone,27397,112091,FALSE
1.29594E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 4:32,Big win Matt! https://t.co/gpIg4dQ6FN,,Twitter for iPhone,13867,64075,FALSE
1.29593E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 3:58,She was a terrible A.G. Was she the leaker? https://t.co/uSlFYYU9O0,,Twitter for iPhone,17282,60014,FALSE
1.29593E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 3:54,Great going Laura. You have a great chance against a Pelosi puppet! https://t.co/pKZp35dUYr,,Twitter for iPhone,19244,70588,FALSE
1.29593E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 3:49,"Kimberly will work with the Trump Administration and we will bring Baltimore back, and fast. Don’t blow it Baltimor… https://t.co/kICsJ1tRRT",,Twitter for iPhone,42863,150665,FALSE
1.29592E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 3:07,"Great WIN Anna! Watched your race from beginning, very impressed. Your next opponent, Charlie Crist, is a Pelosi pu… https://t.co/1Z1PAxWSzN",,Twitter for iPhone,20861,83180,FALSE
1.2959E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,19/8/2020 1:35,Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!,,Twitter for iPhone,28487,172623,FALSE
1.29586E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 22:49,".@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the… https://t.co/LRVa2zvKic",,Twitter for iPhone,25536,105293,FALSE
1.29579E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 18:38,"...Meanwhile, I gave America energy independence in fact, so much energy we could never use it all. The Bernie/Bide… https://t.co/L6f75xv2n1",,Twitter for iPhone,18086,67960,FALSE
1.29579E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 18:38,"In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrat… https://t.co/m8MNwd354W",,Twitter for iPhone,30796,111178,FALSE
1.29578E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 17:38,"The Democrats have to start enforcing Law and Order in their cities and states. New York City, Chicago and Portland are a total DISASTER!",,Twitter for iPhone,33593,150590,FALSE
1.29574E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 15:27,People forget how divided our Country was under ObamaBiden. The anger and hatred were unbelievable. They shouldn’t… https://t.co/TvSak5AbIg,,Twitter for iPhone,49765,233214,FALSE
1.29573E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 14:18,"A horrible Governor. Crime is taking over NYC &amp; State, everyone is leaving. He is after the NRA - They should move… https://t.co/PTGlsDRPCi",,Twitter for iPhone,26456,79579,FALSE
1.2957E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469924,50,4,TRUE,18/8/2020 12:42,"John Kasich did a bad job in Ohio, ran for President and was easy to beat, and now went to the other side desperate… https://t.co/ErWmASyd9Y",,Twitter for iPhone,17434,65585,FALSE
1.2957E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 12:30,"Many thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor,… https://t.co/iI55Vkw3ro",,Twitter for iPhone,17583,78261,FALSE
1.29568E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 11:16,"The ObamaBiden Administration was the most corrupt in history, including the fact that they got caught SPYING ON MY… https://t.co/qAczirfdQP",,Twitter for iPhone,43971,160513,FALSE
1.29568E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 11:10,"Looking back into history, the response by the ObamaBiden team to the H1N1 Swine Flu was considered a weak and path… https://t.co/HmpfQN0SmS",,Twitter for iPhone,34928,144861,FALSE
1.29568E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 11:00,"....My Administration and I built the greatest economy in history, of any country, turned it off, saved millions of… https://t.co/q4WejXpuWU",,Twitter for iPhone,23482,105403,FALSE
1.29568E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 11:00,"Somebody please explain to @MichelleObama that Donald J. Trump would not be here, in the beautiful White House, if… https://t.co/xS9fozPjA7",,Twitter for iPhone,39992,164433,FALSE
1.29557E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 3:54,Thank you. Will never let you down! https://t.co/9iB33QFliK,,Twitter for iPhone,21611,91751,FALSE
1.29556E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 3:26,"Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6… https://t.co/zcJgYQpWhG",,Twitter for iPhone,38046,122620,FALSE
1.29556E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 3:07,"Cuomo, just like his brother Fredo, has not got a very good memory! https://t.co/H8J0RjNlvb",,Twitter for iPhone,18790,58508,FALSE
1.29555E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,18/8/2020 2:30,A proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally r… https://t.co/kMPOaTGGRA,,Twitter for iPhone,43721,177913,FALSE
1.29551E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 23:45,She was fired because she was boring and never had what it took. Perhaps that has proven to be a mistake! https://t.co/48ieqGcHt2,,Twitter for iPhone,8025,35151,FALSE
1.2955E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 23:37,Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!,,Twitter for iPhone,15846,82245,FALSE
1.29546E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 20:50,NEW RECORD FOR NASDAQ!,,Twitter for iPhone,24437,144040,FALSE
1.29545E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 20:18,SAVE THE POST OFFICE!,,Twitter for iPhone,35729,242360,FALSE
1.29545E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 20:15,"Why is Congress scheduled to meet (on Post Office) next Monday, during the Republican Convention, rather than now,… https://t.co/eP5IPYKRTJ",,Twitter for iPhone,30869,110402,FALSE
1.29545E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469922,50,4,TRUE,17/8/2020 20:07,Great division between the Bernie Sanders crowd and the other Radical Lefties. Our Country would be destroyed!,,Twitter for iPhone,16918,79688,FALSE
1.29543E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 18:37,"Just landed in Mankato, Minnesota!",,Twitter for iPhone,16718,140039,FALSE
1.29543E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 18:33,Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record se… https://t.co/gOLMv87313,,Twitter for iPhone,12642,60036,FALSE
1.29541E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 17:09,What’s with @CNN POLLS increasing me by 10 points in a short period of time. Maybe they want to take over from @FoxNews!,,Twitter for iPhone,18103,92450,FALSE
1.29541E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 17:09,Getting ready to land in Minneapolis. Our great National Guard saved the city from further destruction. Should have… https://t.co/smO98Y4grj,,Twitter for iPhone,15536,80695,FALSE
1.2954E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 16:28,The U.S. Post Office (System) has been failing for many decades. We simply want to MAKE THE POST OFFICE GREAT AGAIN… https://t.co/Pq5EmcVRGx,,Twitter for iPhone,23180,91553,FALSE
1.29539E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 15:40,Some states use “drop boxes” for the collection of Universal Mail-In Ballots. So who is going to “collect” the Ball… https://t.co/CUG1YS4U4v,,Twitter for iPhone,33722,129050,FALSE
1.29532E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 11:25,Will be interviewed on @foxandfriends this morning at 8:00 A.M. Enjoy!,,Twitter for iPhone,13884,99200,FALSE
1.29517E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 1:14,Great going Jim. Proud of you! https://t.co/jaJBVm1TlR,,Twitter for iPhone,7814,46894,FALSE
1.29517E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,17/8/2020 1:06,"Law and Order. If @NYCMayor can’t do it, we will! https://t.co/N88GX9Rkc9",,Twitter for iPhone,29308,110742,FALSE
1.29507E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,16/8/2020 18:38,Thank you Franklin! https://t.co/ZwpwcS2k2B,,Twitter for iPhone,13517,79747,FALSE
1.29507E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,16/8/2020 18:37,Thank you James! https://t.co/cKiKlAXHqI,,Twitter for iPhone,16337,108625,FALSE
1.29507E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,16/8/2020 18:31,"“If carefully done, according to the guidelines, there is no reason why you shouldn’t be able to do that (vote at p… https://t.co/z7nVY1zNNv",,Twitter for iPhone,52070,212969,FALSE
1.29505E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,16/8/2020 17:31,.@FoxNews is not watchable during weekend afternoons. It is worse than Fake News @CNN. I strongly suggest turning y… https://t.co/cEcCj55kie,,Twitter for iPhone,39884,159182,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:25,Voter Scam! https://t.co/BY6SEJfUZh,,Twitter for iPhone,16954,47688,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:24,"The honorable thing to do is drop the Mail-In Scam before it is too late! Absentee Ballots, like they have in Flori… https://t.co/45MI65AOly",,Twitter for iPhone,15857,49338,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:21,News Conference at 5:30 P.M. Enjoy!,,Twitter for iPhone,16253,113356,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:12,"If Obama did this, they would speak of nothing else. Biden could NEVER do it! https://t.co/1djK42xawI",,Twitter for iPhone,26375,98735,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:09,Thank you! https://t.co/MmjxbNStq1,,Twitter for iPhone,8806,40036,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:09,Would be terrible for our Country! https://t.co/aVifiIjXXe,,Twitter for iPhone,7262,26469,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:06,More Fake News! https://t.co/8P2Kax00s7,,Twitter for iPhone,7466,30008,FALSE
1.29473E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 20:05,Fake News! https://t.co/OedkKwkcd0,,Twitter for iPhone,9138,35839,FALSE
1.29466E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 15:35,"Great work by the Governors of AZ, IA, LA, and NM (@DougDucey @IAGovernor @LouisianaGov &amp; @GovMLG) who responded to… https://t.co/wt87WGtae9",,Twitter for iPhone,18790,78837,FALSE
1.29461E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 12:32,"So true, but we won’t let that happen! https://t.co/0SzrbxyZrC",,Twitter for iPhone,26213,90755,FALSE
1.2946E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 11:46,The Democrats know the 2020 Election will be a fraudulent mess. Will maybe never know who won! https://t.co/tEWKJ5NcUj,,Twitter for iPhone,18924,61231,FALSE
1.2946E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 11:40,So terrible! https://t.co/dROsgW9bbl,,Twitter for iPhone,13080,46531,FALSE
1.2946E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 11:35,"Very strange. Sleepy Joe never takes questions. Also, his reporters have zero drive. Why can’t my reporters behave… https://t.co/uWWRLFp6iQ",,Twitter for iPhone,46067,156058,FALSE
1.2946E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 11:24,Thank you to the great Pat Lynch &amp; the @NYCPBA. I will never let you down! https://t.co/XUKy2bQ70a,,Twitter for iPhone,11430,43527,FALSE
1.29449E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 4:14,We will bring safety to our cities. We will bring hope to our most distressed communities — and in everything we do… https://t.co/o7IYxZPnbe,,Twitter for iPhone,18177,70389,FALSE
1.29448E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,15/8/2020 3:59,"Today, it was my great honor to proudly accept the endorsement of the @NYCPBA! I have deeply and profoundly admired… https://t.co/KZDgtY5MBS",,Twitter for iPhone,23110,89416,FALSE
1.29442E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469926,50,4,TRUE,14/8/2020 23:43,"...Steve Bullock is totally against your Second Amendment and just received an F rating from the @NRA. Steve, on th… https://t.co/rIWsWQCHPj",,Twitter for iPhone,7564,28141,FALSE
1.29442E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 23:43,Senator @SteveDaines is doing a tremendous job for the people of Montana! He just helped me pass the Great American… https://t.co/oTD8jtJQ3W,,Twitter for iPhone,13438,56387,FALSE
1.29442E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 23:41,"Senator @CoryGardner is doing a terrific job - we just passed his landmark legislation, the Great American Outdoors… https://t.co/BokYGge9ZW",,Twitter for iPhone,8800,34386,FALSE
1.2944E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 22:29,"The biggest difference between the Presidential Race in 2020 and that of 2016 is the 2016 candidate, Crooked Hillar… https://t.co/OtlBwN35Ia",,Twitter for iPhone,27619,119273,FALSE
1.2944E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 22:15,"I promised YOU I would not take a dime of salary as your President. I donate the entire $400,000! It is my honor to… https://t.co/PjcXCYm6Vc",,Twitter for iPhone,65070,269110,FALSE
1.29439E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 21:41,"Going up the East River Drive, and fast. THANK YOU NYPD! On November 3rd we’re bringing you back! #LESM #MAGA https://t.co/dDHbO1f3yI","['LESM', 'MAGA']",Twitter for iPhone,19588,74919,FALSE
1.29436E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 20:05,"Just landed in New York to see my brother, Robert. We’re going for New York on November 3rd. We’re going to Reduce… https://t.co/abNSysGLQF",,Twitter for iPhone,23035,87857,FALSE
1.29435E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 19:02,I am ready to send Rental Assistance payments to hardworking Americans that have been hurt by the ChinaVirus. DEMOCRATS ARE HOLDING THIS UP!,,Twitter for iPhone,35302,144669,FALSE
1.29435E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 18:55,I am ready to send $105B to the states to help open schools safely with additional PPE. DEMOCRATS ARE HOLDING THIS UP!,,Twitter for iPhone,31918,131095,FALSE
1.29435E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 18:49,Great News! https://t.co/eMTwXslvQX,,Twitter for iPhone,9708,36798,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:26,"I am ready to send more money to States and Local governments to save jobs for Police, Fire Fighters, First Respond… https://t.co/wuqPqpge2p",,Twitter for iPhone,33086,132820,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:25,I am ready to have @USTreasury and @SBA send additional PPP payments to small businesses that have been hurt by the… https://t.co/2SUz3YQano,,Twitter for iPhone,18332,62967,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:23,"I have directed @stevenmnuchin1 to get ready to send direct payments ($3,400 for family of four) to all Americans.… https://t.co/maMFbxxHJY",,Twitter for iPhone,37401,130873,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:20,...Congress should send me H.R.473 ASAP and make this happen! It will INSPIRE all women to continue being bold and… https://t.co/QtyUpxlHL6,,Twitter for iPhone,11530,58644,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:20,I have done more for WOMEN than just about any President in HISTORY! As we celebrate the 100th Anniversary of women… https://t.co/3uuuRMFZZi,,Twitter for iPhone,35698,172454,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469925,50,4,TRUE,14/8/2020 16:17,"...The Bob Woodward book will be a FAKE, as always, just as many of the others have been. But, believe it or not, l… https://t.co/YiPe4zoeTb",,Twitter for iPhone,7338,33491,FALSE
1.29431E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 16:17,"Everybody does phony books on Donald Trump and Republicans, just like the Fake Dossier, which turned out to be a to… https://t.co/bRUQsMwa3Y",,Twitter for iPhone,14765,59405,FALSE
1.29427E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 13:52,Vote for TRUMP on November 3rd. I am going to bring our beloved New York back! https://t.co/Xi7yQ45jvy,,Twitter for iPhone,37172,138495,FALSE
1.29427E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 13:45,Fake News will never change! https://t.co/AMX2jzMoXJ,,Twitter for iPhone,11689,39953,FALSE
1.29426E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 13:29,"Today, we honor the brave Native American/First Nations soldiers who served our Nation and played a vital role in A… https://t.co/5G83IVx6ZV",,Twitter for iPhone,30240,130012,FALSE
1.29424E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 11:45,Thank you Debbie! https://t.co/Mjvp1zQATH,,Twitter for iPhone,8303,47865,FALSE
1.29424E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 11:41,Thank you! https://t.co/62wJYhQtSL,,Twitter for iPhone,7967,37403,FALSE
1.29424E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 11:33,"It was showing signs of future problems, but was so good when I left 4 years ago! https://t.co/uF9T3ztMDd",,Twitter for iPhone,10402,40352,FALSE
1.29424E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85469921,50,4,TRUE,14/8/2020 11:31,"Thank you James. Sadly, you are 100% correct!!! https://t.co/tk9k4SJxTa",,Twitter for iPhone,74148,267755,FALSE
1.2999E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,85638946,50,4,TRUE,30/8/2020 2:38,U.S. planning to cut military presence in Iraq - https://t.co/d1MGNQ2QsA,,Twitter for iPhone,11158,51300,FALSE
